CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore
690,Brian Green,laurawarren@example.org,50,Male,New Mollybury,9,Furniture,Beds,457.77,20.88,3x10x41,690,26/02/2023,$559.9,Two-day,Cancelled,690,904,118,2020-11-06,197,West Cathyville,18819,0,Johnson-Rodriguez,Port Robynmouth,
2288,Daniel Torres,barreradaniel@example.com,26,Female,West Carrie,9,Furniture,Beds,15.1,20.95,34x7x49,2288,10-01-2022,€128.79,Express,Pending,2288,761,423,2021-06-25,370,New Monica,7998,7,Miller Group,Clarkmouth,6.56
3302,Thomas Morgan,evanslauren@example.net,46,Male,Hunterhaven,9,Furniture,Beds,752.45,11.54,48x34x50,3302,2022-03-27,$272.14,Standard,Delivered,3302,58,271,2022-08-21,187,Lisaborough,7675,6,Morgan LLC,New Marktown,2.48
5785,Alex Wilson,sdelgado@example.net,32,Male,Danielburgh,1,Electronics,Cameras,448.99,7.22,45x40x35,5785,08-13-2023,€176.24,Two-day,Shipped,5785,359,432,2022-07-09,162,Christophermouth,19145,8,Parks-Gallegos,Jenkinsside,6.82
9542,Margaret Brown,leslie34@example.org,23,Male,South Jennifer,9,Furniture,Beds,748.62,15.87,50x28x4,9542,15/11/2021,$2914.0,Two-day,Shipped,9542,205,72,2022-02-13,96,West Alicia,6904,5,Morgan LLC,Port Robynmouth,1.23
6602,Amy Alexander,millerheather@example.net,34,Male,Douglasmouth,0,Electronics,Smart Watches,75.2,40.84,50x28x6,6602,01-14-2022,£613.52,Two-day,Shipped,6602,277,231,2022-02-06,130,Jonesbury,8468,0,Johnson-Rodriguez,Port Robynmouth,
5782,Terry Delgado DDS,meganpena@example.com,69,Male,Hernandezberg,48,Clothing,Jeans,689.43,44.61,19x2x22,5782,2021-01-12,£2825.84,Standard,Pending,5782,300,475,2020-11-17,488,Murphyville,16971,0,Johnson-Rodriguez,Port Robynmouth,
5788,Bradley Barrett,carpentermelissa@example.net,40,Male,Danielland,16,Furniture,Tables,586.26,14.36,5x27x23,5788,08-30-2023,$1679.16,Standard,Delivered,5788,418,197,2021-09-10,447,West Xavier,14357,6,Morgan LLC,New Marktown,2.48
4561,Corey Dunlap,ushaffer@example.com,18,Female,Lopezville,13,Electronics,Headphones,873.15,18.34,40x27x32,4561,2020-12-06,€682.68,Express,Shipped,4561,614,234,2022-01-22,249,New Amanda,11942,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
1187,Tyler Berg,christopher91@example.com,46,Female,South Yvonnetown,6,Furniture,Chairs,725.63,48.92,30x50x18,1187,2023-03-31,£2032.89,Standard,Cancelled,1187,340,434,2022-07-23,335,New Sandraport,14136,9,Johnson-Rodriguez,Katherineborough,7.81
1191,Kent Robinson,elizabeth87@example.net,45,Male,Montesside,10,Electronics,Laptops,799.94,15.74,29x8x32,1191,09-19-2020,€1232.88,Express,Cancelled,1191,891,139,2022-04-03,479,Victortown,17609,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8337,Douglas Robinson,qjones@example.com,35,Female,Kevinton,48,Clothing,Jeans,946.22,41.06,39x41x16,8337,11-28-2022,$14.55,Express,Shipped,8337,824,353,2021-05-06,181,Judyside,6915,8,Parks-Gallegos,Jenkinsside,6.82
6350,John Frank,fburke@example.org,58,Female,South Anthony,10,Electronics,Laptops,237.73,6.23,10x5x41,6350,11-06-2020,$2636.67,Express,Shipped,6350,101,328,2021-04-22,259,Sweeneytown,13411,2,Miller-Pearson,Clarkmouth,9.83
3572,Audrey Harris,michelleortiz@example.net,54,Female,South Maryberg,11,Clothing,Hats,274.11,27.49,37x9x47,3572,12-12-2021,£636.32,Standard,Cancelled,3572,72,174,2022-08-31,255,North Kim,18260,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
6976,Sarah Mahoney,vparrish@example.net,24,Female,Huffchester,1,Electronics,Cameras,609.41,8.17,4x20x21,6976,2022-08-14,$443.13,Two-day,Shipped,6976,96,130,2021-06-09,465,Perryport,10890,6,Morgan LLC,New Marktown,2.48
1834,Logan Shields,levi49@example.net,45,Male,Anthonyside,3,Furniture,Cabinets,467.2,38.19,48x47x21,1834,2021-10-16,€568.45,Express,Pending,1834,901,265,2021-04-21,131,Port Darrenburgh,11911,3,Johnson-Rodriguez,Katherineborough,7.4
9303,Rhonda Gonzales,brendapope@example.org,57,Female,Lake Johnville,0,Electronics,Smart Watches,392.68,32.73,25x41x15,9303,08/07/2022,$172.93,Express,Cancelled,9303,749,162,2021-06-27,496,Mercadoburgh,19810,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
7399,Cynthia Boyd,ashleyrollins@example.com,63,Female,Robinville,8,Clothing,Shoes,431.78,17.66,3x18x44,7399,07/12/2020,€1251.2,Two-day,Pending,7399,918,216,2022-02-18,356,Gloverton,19925,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
5726,Tara Gomez,whitneymoore@example.org,56,Female,South Joshua,13,Electronics,Headphones,216.05,32.09,9x39x4,5726,12-09-2021,$1574.16,Two-day,Shipped,5726,695,13,2022-01-24,279,North Jeanettefurt,17976,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2499,Angela Mason,jennifer84@example.net,39,Female,Toddburgh,9,Furniture,Beds,527.73,20.79,1x9x29,2499,02/02/2021,€1272.64,Two-day,Shipped,2499,907,468,2020-11-16,437,Marilynside,18461,9,Johnson-Rodriguez,Katherineborough,7.81
6035,Richard Coffey,amanda59@example.org,55,Male,Robertshire,48,Clothing,Jeans,812.47,8.36,23x20x36,6035,01-14-2023,$1893.39,Two-day,Cancelled,6035,341,21,2021-10-22,423,North Susan,19288,6,Morgan LLC,New Marktown,2.48
4196,Lisa Williams,brandonbrown@example.com,60,Male,Jenniferburgh,12,Clothing,Dresses,151.02,31.03,41x44x47,4196,2023-03-16,€319.52,Standard,Delivered,4196,946,79,2022-05-24,302,Nathanland,17898,3,Johnson-Rodriguez,Katherineborough,7.4
3827,Troy Rose,stephenreynolds@example.net,47,Female,Anthonyfurt,2,Electronics,Mobile Phones,61.97,36.46,21x8x26,3827,2023-01-02,£804.74,Two-day,Pending,3827,370,484,2021-02-10,179,Morrisbury,15218,2,Miller-Pearson,Clarkmouth,9.83
878,Kelsey Delgado,matthewbrooks@example.org,68,Female,Davidland,0,Electronics,Smart Watches,958.35,31.18,50x17x40,878,05-07-2022,€2770.59,Standard,Cancelled,878,659,436,2022-08-08,248,West Valerieton,18050,3,Johnson-Rodriguez,Katherineborough,7.4
1455,Tracy Walker,tiffanybender@example.net,66,Female,Lisabury,8,Clothing,Shoes,812.4,12.6,24x1x39,1455,2021-02-06,€3149.32,Two-day,Shipped,1455,558,161,2021-10-23,301,Merrittshire,6520,5,Morgan LLC,Port Robynmouth,1.23
8583,Jonathan Green,zmcknight@example.org,25,Female,Laurenville,10,Electronics,Laptops,61.19,6.46,41x38x26,8583,2021-08-22,€3057.65,Standard,Delivered,8583,305,351,2021-01-14,241,Ianmouth,6693,6,Morgan LLC,New Marktown,2.48
5371,Daniel Bowers,shawnbarron@example.org,21,Female,West Erikhaven,21,Furniture,Sofas,359.43,24.35,18x33x34,5371,06/04/2022,€1527.62,Two-day,Delivered,5371,16,32,2021-10-05,110,West Angel,6892,7,Miller Group,Clarkmouth,6.56
7955,Paul Thompson,ajames@example.org,27,Male,Port Denisemouth,8,Clothing,Shoes,826.86,13.64,33x40x3,7955,18/05/2023,£509.23,Two-day,Pending,7955,656,189,2022-01-16,47,West Justin,12698,5,Morgan LLC,Port Robynmouth,1.23
8667,Ryan Estrada,mholmes@example.com,42,Female,Port Tylerhaven,2,Electronics,Mobile Phones,588.25,2.95,19x25x39,8667,05/08/2022,€1290.93,Standard,Pending,8667,139,310,2022-04-12,422,Burnsburgh,9844,3,Johnson-Rodriguez,Katherineborough,7.4
1694,Kathy Mendoza,jessica33@example.org,64,Male,Kathleenton,0,Electronics,Smart Watches,393.3,32.66,3x35x23,1694,01-15-2023,$3062.85,Standard,Pending,1694,199,257,2022-08-22,313,Calhounburgh,13946,7,Miller Group,Clarkmouth,6.56
9487,Rebekah Jones,steven15@example.net,20,Female,Port Tammyport,4,Clothing,T-Shirts,880.72,29.88,41x48x4,9487,04-04-2023,£1456.4,Two-day,Cancelled,9487,700,397,2020-09-22,235,South Angela,19065,8,Parks-Gallegos,Jenkinsside,6.82
2092,Ryan Barrera,qgreen@example.org,34,Male,West Samantha,4,Clothing,T-Shirts,463.29,38.29,39x23x10,2092,26/08/2021,€1897.98,Express,Delivered,2092,626,383,2020-11-23,212,East Alecchester,16513,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
6932,Dr. Thomas Guerrero,johnsonadam@example.org,46,Female,Wilsonport,48,Clothing,Jeans,935.47,25.28,14x9x15,6932,2022-01-06,£118.25,Express,Cancelled,6932,26,491,2021-02-01,196,East Cameron,16860,2,Miller-Pearson,Clarkmouth,9.83
9329,Jessica Coleman,stephanie61@example.net,56,Male,Gonzalezstad,8,Clothing,Shoes,198.06,17.19,20x30x32,9329,02/10/2020,$515.05,Standard,Shipped,9329,734,182,2021-01-06,244,North Lindaland,13815,3,Johnson-Rodriguez,Katherineborough,7.4
5331,David Russell,erin70@example.org,66,Male,Lake Matthew,16,Furniture,Tables,313.96,24.98,26x26x5,5331,2023-04-13,£459.96,Two-day,Shipped,5331,156,318,2021-11-09,168,West Tracey,10014,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
7788,Alex Rodriguez,tanyaparker@example.com,51,Male,Toddmouth,10,Electronics,Laptops,149.13,17.03,30x6x3,7788,07-12-2021,€1738.17,Two-day,Delivered,7788,771,133,2020-11-23,470,New Jenniferbury,14242,0,Johnson-Rodriguez,Port Robynmouth,
832,Jessica Nunez,mooreraymond@example.com,36,Male,East Micheleland,12,Clothing,Dresses,173.13,30.43,8x13x29,832,01/03/2021,£147.72,Express,Cancelled,832,308,236,2022-03-02,92,Cooperland,5747,7,Miller Group,Clarkmouth,6.56
7337,Justin Robinson,marshallana@example.org,56,Male,Lake David,2,Electronics,Mobile Phones,901.76,6.88,14x12x37,7337,03-17-2021,$677.64,Express,Pending,7337,128,90,2020-10-26,46,North Ronald,11398,3,Johnson-Rodriguez,Katherineborough,7.4
591,William Gonzalez,cblanchard@example.com,68,Female,West Jamiemouth,2,Electronics,Mobile Phones,705.1,8.14,3x31x36,591,2022-08-09,$3560.04,Standard,Pending,591,98,85,2022-08-20,192,New Kyle,13661,6,Morgan LLC,New Marktown,2.48
5716,Brady Williams,yvelazquez@example.net,69,Male,East Allisonview,13,Electronics,Headphones,890.25,46.95,24x36x41,5716,12-10-2020,$168.87,Standard,Pending,5716,218,34,2022-08-27,459,Lake Rachel,7197,6,Morgan LLC,New Marktown,2.48
5731,Susan Reyes,ptodd@example.net,46,Female,Wrightbury,21,Furniture,Sofas,419.76,26.2,48x18x17,5731,27/09/2020,£387.48,Two-day,Delivered,5731,949,203,2021-04-18,302,Nathanland,17898,6,Morgan LLC,New Marktown,2.48
109,Ashley Ortega,earias@example.net,23,Female,Elizabethburgh,4,Clothing,T-Shirts,36.35,42.2,1x15x36,109,2023-07-27,£27.59,Express,Pending,109,756,335,2021-05-20,190,Suzannetown,5196,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
7498,Stefanie Ortiz,douglas99@example.org,49,Female,Staciestad,0,Electronics,Smart Watches,856.56,37.18,30x1x46,7498,2022-09-08,€3181.6,Express,Pending,7498,557,470,2021-03-29,14,Burtonmouth,15203,7,Miller Group,Clarkmouth,6.56
1052,Megan Foster,bcervantes@example.com,60,Male,Lisamouth,8,Clothing,Shoes,341.6,39.75,6x15x32,1052,22/09/2021,£1131.06,Express,Cancelled,1052,181,343,2022-08-20,279,North Jeanettefurt,17976,7,Miller Group,Clarkmouth,6.56
1311,Terrence Russell,angela30@example.org,34,Female,New Patricktown,48,Clothing,Jeans,336.32,41.06,13x9x50,1311,12-03-2020,€1829.76,Express,Cancelled,1311,927,164,2020-12-22,236,Hallview,10609,3,Johnson-Rodriguez,Katherineborough,7.4
668,Dennis Pham,vwilson@example.net,53,Female,Port Ashleyhaven,12,Clothing,Dresses,613.52,6.86,5x31x42,668,07-13-2022,£3240.65,Two-day,Shipped,668,103,210,2021-09-15,306,Clarkberg,19462,5,Morgan LLC,Port Robynmouth,1.23
8445,Dennis Gardner,nathan46@example.com,67,Female,Lake Amanda,1,Electronics,Cameras,785.96,8.23,39x41x42,8445,09-24-2020,€132.69,Express,Delivered,8445,438,189,2021-06-23,105,Port Josephside,12058,6,Morgan LLC,New Marktown,2.48
7456,Debra Mason,tammy79@example.org,24,Male,North Nathaniel,9,Furniture,Beds,979.17,32.13,24x45x46,7456,11-27-2022,$2952.56,Two-day,Cancelled,7456,362,83,2021-08-19,269,South Kelly,15403,6,Morgan LLC,New Marktown,2.48
5168,Jason Davis,fishermatthew@example.net,66,Female,Kaitlynshire,1,Electronics,Cameras,277.84,33.41,11x22x13,5168,2022-12-01,$4859.95,Standard,Cancelled,5168,402,299,2021-03-17,403,Woodville,9035,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5588,Randy Bryant,matthewmitchell@example.com,52,Male,Ericshire,3,Furniture,Cabinets,297.76,44.34,35x37x46,5588,2023-06-06,$3832.8,Two-day,Delivered,5588,279,46,2022-02-01,4,New Robert,16110,0,Johnson-Rodriguez,Port Robynmouth,
843,Mark Jones,lynnclements@example.com,20,Female,Port Robert,48,Clothing,Jeans,474.35,38.0,24x15x43,843,09-24-2022,$1369.6,Standard,Shipped,843,454,466,2021-02-05,226,East Daniel,17215,3,Johnson-Rodriguez,Katherineborough,7.4
4509,Matthew English,beverlymonroe@example.org,42,Female,Markberg,16,Furniture,Tables,855.37,28.93,15x14x25,4509,12-17-2022,€3724.75,Standard,Delivered,4509,558,382,2022-06-08,105,Port Josephside,12058,9,Johnson-Rodriguez,Katherineborough,7.81
9076,Ann Garner,robinsonjoseph@example.org,64,Female,West Kenneth,13,Electronics,Headphones,798.01,40.38,40x24x15,9076,2020-10-05,€4680.85,Two-day,Shipped,9076,11,94,2022-07-21,321,North Vanessa,12259,7,Miller Group,Clarkmouth,6.56
4547,Norma Lewis,emilygates@example.com,29,Female,North Latoya,9,Furniture,Beds,380.49,40.39,50x17x32,4547,19/05/2022,$1820.25,Standard,Shipped,4547,523,494,2021-03-15,27,Colebury,16981,8,Parks-Gallegos,Jenkinsside,6.82
5354,Jessica Bright,gonzalezmegan@example.com,58,Female,Ashleyton,8,Clothing,Shoes,506.28,43.26,20x6x47,5354,28/07/2023,€710.56,Two-day,Shipped,5354,900,410,2022-07-20,210,West Geoffrey,14823,8,Parks-Gallegos,Jenkinsside,6.82
4752,Sarah Price,christinerogers@example.com,46,Female,Port Philliphaven,8,Clothing,Shoes,259.49,2.31,41x28x37,4752,11/03/2023,£288.07,Two-day,Pending,4752,494,228,2022-03-06,368,Lake Daniel,9505,8,Parks-Gallegos,Jenkinsside,6.82
5677,Derek Lopez,klee@example.org,57,Female,Christyport,8,Clothing,Shoes,337.73,9.9,16x48x26,5677,2021-09-22,$3697.64,Express,Shipped,5677,859,487,2021-05-19,0,Maryside,12003,5,Morgan LLC,Port Robynmouth,1.23
5582,David Walker,lisa92@example.com,53,Female,West Saraborough,16,Furniture,Tables,847.12,8.72,17x24x9,5582,02-21-2023,€1010.4,Express,Cancelled,5582,800,171,2022-02-05,385,East Dawn,13035,7,Miller Group,Clarkmouth,6.56
1485,Diana Huynh,cynthiahernandez@example.org,32,Male,Port Eric,10,Electronics,Laptops,112.36,37.51,18x14x38,1485,2022-03-31,€3628.88,Two-day,Cancelled,1485,84,63,2020-12-02,472,Jamesstad,8250,0,Johnson-Rodriguez,Port Robynmouth,
5423,Savannah Spencer,mgonzales@example.org,21,Female,South Joycechester,4,Clothing,T-Shirts,765.13,39.46,9x24x10,5423,13/12/2021,£2096.85,Two-day,Shipped,5423,425,166,2021-01-11,137,Marialand,10983,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2737,Debra Smith,kim18@example.org,40,Female,West Donaldfurt,11,Clothing,Hats,106.69,29.91,22x25x6,2737,18/08/2021,$962.24,Two-day,Delivered,2737,860,331,2021-10-23,465,Perryport,10890,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2267,Cristina Ferguson,alexlee@example.com,63,Female,Nicolemouth,9,Furniture,Beds,988.56,33.51,3x1x16,2267,2022-11-07,£1757.82,Standard,Cancelled,2267,851,337,2021-06-30,450,Port Rachel,6130,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
6165,Robert Cardenas,rebecca67@example.org,62,Female,Lake Matthew,21,Furniture,Sofas,539.98,3.69,48x31x5,6165,2022-09-25,€551.8,Standard,Pending,6165,2,289,2022-08-13,236,Hallview,10609,3,Johnson-Rodriguez,Katherineborough,7.4
2808,Bruce Rosario,savannahgonzalez@example.net,66,Female,Schmidtshire,2,Electronics,Mobile Phones,556.39,9.69,36x2x14,2808,2021-06-12,$911.76,Express,Delivered,2808,13,131,2020-09-17,301,Merrittshire,6520,2,Miller-Pearson,Clarkmouth,9.83
869,Tiffany Chapman,stephanieswanson@example.org,36,Female,West Mitchell,48,Clothing,Jeans,597.06,22.69,47x10x42,869,2023-02-02,€1249.32,Express,Cancelled,869,614,188,2021-12-02,46,North Ronald,11398,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2468,Stuart Hess,robinsonjoseph@example.net,37,Female,Huntermouth,2,Electronics,Mobile Phones,216.46,32.17,5x9x48,2468,07-24-2021,€14.6,Express,Shipped,2468,103,31,2021-07-10,103,New Brentmouth,9478,9,Johnson-Rodriguez,Katherineborough,7.81
7493,Christopher Fox DDS,alanrobertson@example.net,37,Male,Samuelville,4,Clothing,T-Shirts,690.56,13.52,19x18x1,7493,18/06/2022,$4212.7,Two-day,Pending,7493,937,253,2021-12-09,362,Wardport,13704,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8642,Madeline Coffey,andrew96@example.org,52,Female,Port Tiffanyport,48,Clothing,Jeans,937.78,33.57,45x1x39,8642,2020-12-15,$2842.05,Two-day,Pending,8642,562,36,2022-08-04,173,Loganfort,11950,3,Johnson-Rodriguez,Katherineborough,7.4
5656,Tara Garcia,devin80@example.org,70,Female,South Derekside,3,Furniture,Cabinets,703.69,27.57,14x23x8,5656,08-16-2023,£1052.6,Standard,Delivered,5656,161,86,2021-12-27,9,Port Catherine,16660,5,Morgan LLC,Port Robynmouth,1.23
1979,Jo Berry,priscilla43@example.org,53,Male,North David,21,Furniture,Sofas,116.97,6.2,31x20x22,1979,2022-06-14,€600.48,Standard,Pending,1979,467,138,2022-03-13,41,East Rodney,7172,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
696,Melissa Campos,kmarshall@example.com,51,Male,East Andrewview,16,Furniture,Tables,61.16,5.73,16x46x35,696,2022-09-09,€567.21,Express,Pending,696,920,482,2020-10-11,391,Aaronchester,9676,7,Miller Group,Clarkmouth,6.56
1741,Andrew Alexander,kelleyjoyce@example.com,37,Male,Port Eric,3,Furniture,Cabinets,533.16,38.37,1x45x5,1741,11-09-2020,£3695.55,Two-day,Delivered,1741,69,73,2021-02-16,39,New Samantha,8984,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
3718,Tony White,dianaserrano@example.com,24,Female,New Connie,12,Clothing,Dresses,833.67,36.28,21x9x6,3718,09/08/2021,£1096.32,Two-day,Shipped,3718,201,92,2022-06-20,248,West Valerieton,18050,7,Miller Group,Clarkmouth,6.56
9003,Marcus Reeves,wthomas@example.org,62,Male,West Alecfort,1,Electronics,Cameras,426.05,24.05,29x41x6,9003,21/05/2021,£2518.2,Express,Shipped,9003,906,279,2021-05-16,387,West Josephtown,10216,6,Morgan LLC,New Marktown,2.48
7796,Paul Decker,erik99@example.net,57,Male,Jocelynport,21,Furniture,Sofas,692.41,43.59,37x39x24,7796,09-06-2022,$266.28,Standard,Delivered,7796,865,239,2022-03-23,289,Port Austin,16559,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2189,Michael Jackson,michael57@example.org,66,Female,New Paul,12,Clothing,Dresses,900.09,6.48,37x2x15,2189,05-22-2023,€1596.98,Standard,Pending,2189,532,425,2021-08-08,298,Port Richardfort,15847,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5006,Ryan Kramer,davissamuel@example.net,53,Female,Leechester,12,Clothing,Dresses,617.6,47.81,25x41x8,5006,04-08-2021,€362.7,Standard,Delivered,5006,447,94,2020-12-13,295,Burtonbury,19404,2,Miller-Pearson,Clarkmouth,9.83
5617,Christopher Reyes,michele21@example.net,55,Male,Lake Jaclynfurt,0,Electronics,Smart Watches,396.15,10.59,44x18x34,5617,04-13-2022,£324.06,Two-day,Shipped,5617,68,41,2020-10-04,251,Amybury,9725,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5145,Monica Jefferson,rbrown@example.org,61,Male,West Nathanielburgh,9,Furniture,Beds,351.8,47.59,3x11x27,5145,22/09/2021,€805.4,Standard,Delivered,5145,173,473,2021-09-01,108,West Jason,7100,9,Johnson-Rodriguez,Katherineborough,7.81
8147,Danielle Francis,jimmyodom@example.com,68,Male,Taylorburgh,8,Clothing,Shoes,679.59,8.7,50x38x37,8147,09-29-2020,$504.13,Two-day,Pending,8147,948,289,2020-09-12,376,Michaeltown,19771,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
505,Steve Bonilla,npetty@example.com,23,Female,Patrickton,3,Furniture,Cabinets,398.34,27.34,35x34x6,505,02-10-2021,$1065.05,Express,Cancelled,505,372,207,2022-03-18,430,Port Richardmouth,7780,0,Johnson-Rodriguez,Port Robynmouth,
9871,Katherine Shaw,airwin@example.org,32,Female,Dawnhaven,21,Furniture,Sofas,57.68,49.51,32x48x12,9871,23/08/2023,£1338.06,Standard,Cancelled,9871,482,194,2021-05-29,145,Lake Jessicaville,7594,9,Johnson-Rodriguez,Katherineborough,7.81
3303,Deborah Smith,barbara08@example.net,69,Female,Lake Rachelview,0,Electronics,Smart Watches,942.34,36.07,36x2x13,3303,29/08/2022,£1688.75,Standard,Cancelled,3303,241,185,2022-08-13,349,Gardnerview,17239,7,Miller Group,Clarkmouth,6.56
8597,James Pennington,dominique04@example.com,59,Female,Grimesside,48,Clothing,Jeans,922.63,5.23,45x49x12,8597,08/06/2022,$733.77,Express,Cancelled,8597,659,371,2022-03-31,138,Johnview,6943,9,Johnson-Rodriguez,Katherineborough,7.81
7897,Ashley Ware,vanessasmith@example.net,45,Female,Rushstad,13,Electronics,Headphones,298.15,30.91,33x11x38,7897,01-13-2023,£4376.3,Standard,Shipped,7897,458,339,2021-12-23,16,Lake Maria,14469,9,Johnson-Rodriguez,Katherineborough,7.81
3640,Sarah Serrano,wscott@example.org,38,Female,New Tanya,1,Electronics,Cameras,421.46,46.52,20x39x33,3640,08-11-2022,£933.36,Standard,Pending,3640,188,143,2021-12-18,220,Lake Holly,9562,8,Parks-Gallegos,Jenkinsside,6.82
6461,Robert Mcknight,nicholasmoss@example.net,54,Female,Williamton,2,Electronics,Mobile Phones,216.23,47.1,5x14x4,6461,06/02/2022,€3246.55,Standard,Pending,6461,860,82,2022-05-02,387,West Josephtown,10216,6,Morgan LLC,New Marktown,2.48
183,Christopher Vance,owilliams@example.org,55,Male,Bakerstad,8,Clothing,Shoes,981.44,37.68,47x22x17,183,05-27-2021,£3758.5,Express,Cancelled,183,917,225,2021-11-10,465,Perryport,10890,2,Miller-Pearson,Clarkmouth,9.83
7264,Joseph Hale,marcus63@example.com,51,Female,Weberville,1,Electronics,Cameras,460.27,20.97,50x2x50,7264,12/07/2022,£237.66,Two-day,Cancelled,7264,51,208,2022-07-04,68,East Ronaldborough,14259,5,Morgan LLC,Port Robynmouth,1.23
3082,Alyssa Fleming,rhondamiller@example.net,68,Male,Port Jesse,10,Electronics,Laptops,811.05,33.46,15x10x36,3082,04-06-2021,£1534.42,Two-day,Pending,3082,687,394,2021-05-04,404,Contrerasmouth,18304,2,Miller-Pearson,Clarkmouth,9.83
1876,Brenda York,nancycarpenter@example.com,51,Female,Taylortown,0,Electronics,Smart Watches,374.25,7.4,9x41x47,1876,10-13-2020,$1799.91,Express,Shipped,1876,661,279,2021-04-14,257,Hawkinsshire,16821,0,Johnson-Rodriguez,Port Robynmouth,
5813,Jennifer Newman,joshuahenson@example.net,20,Male,Port Nicholasbury,3,Furniture,Cabinets,826.46,12.16,11x24x7,5813,06-13-2023,€499.74,Standard,Delivered,5813,754,155,2021-07-16,64,Lake Robertport,14987,3,Johnson-Rodriguez,Katherineborough,7.4
609,Tina Hobbs,schaeferann@example.com,69,Female,Bellfort,13,Electronics,Headphones,639.34,11.98,40x35x40,609,01-19-2023,£309.03,Express,Shipped,609,745,344,2021-12-07,275,Lake Stephen,17385,5,Morgan LLC,Port Robynmouth,1.23
2033,Isaiah Santos,jackhall@example.com,47,Female,Millermouth,16,Furniture,Tables,961.75,6.44,16x31x33,2033,2020-12-26,€160.33,Express,Delivered,2033,651,428,2021-07-28,105,Port Josephside,12058,6,Morgan LLC,New Marktown,2.48
3981,Alexander Rivas,carrkyle@example.com,59,Male,Mcculloughhaven,0,Electronics,Smart Watches,139.9,31.9,32x32x33,3981,03-07-2023,£1178.92,Standard,Cancelled,3981,389,405,2020-11-21,39,New Samantha,8984,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
6629,Michelle Cabrera,carpenterpaul@example.org,63,Male,Smithfurt,12,Clothing,Dresses,17.76,43.21,29x47x12,6629,01/01/2023,€1111.84,Standard,Cancelled,6629,322,490,2022-02-02,475,Leachberg,17024,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
6422,Maria Brown,charles91@example.org,53,Male,East Timothybury,12,Clothing,Dresses,612.35,45.6,41x49x5,6422,26/09/2020,$252.72,Standard,Pending,6422,432,126,2020-10-26,286,Jacksonburgh,16670,3,Johnson-Rodriguez,Katherineborough,7.4
1968,Michael Rosales,katherine59@example.com,65,Female,Cookeborough,0,Electronics,Smart Watches,109.34,30.25,32x6x5,1968,06-25-2021,€1066.17,Express,Cancelled,1968,27,245,2020-09-15,486,Lake Walterbury,5608,5,Morgan LLC,Port Robynmouth,1.23
6774,Laura Johnson,gregory07@example.org,66,Male,North Jeffreyhaven,16,Furniture,Tables,907.68,6.97,45x28x42,6774,12-11-2020,£1803.68,Express,Pending,6774,593,315,2021-01-25,119,New Rickyton,9034,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
20,Taylor Cole,aolsen@example.net,23,Male,Tammystad,12,Clothing,Dresses,647.51,2.68,47x33x2,20,29/11/2020,£937.48,Express,Shipped,20,128,216,2021-03-14,270,Port Davidborough,14875,2,Miller-Pearson,Clarkmouth,9.83
7183,Victor Wallace,vincent93@example.net,61,Male,South Kellybury,1,Electronics,Cameras,464.61,39.83,18x45x5,7183,03-31-2023,€1306.23,Two-day,Shipped,7183,380,406,2021-12-14,336,Martinezport,17218,3,Johnson-Rodriguez,Katherineborough,7.4
8519,Heidi Nelson,dennis66@example.net,27,Female,Lake Brian,8,Clothing,Shoes,457.54,8.92,7x28x42,8519,2020-09-24,€1006.06,Standard,Pending,8519,307,131,2022-02-13,312,Lake Lynnstad,17945,0,Johnson-Rodriguez,Port Robynmouth,
3270,Adam Davis,gutierrezgregory@example.net,48,Female,Robertsonfort,2,Electronics,Mobile Phones,729.97,45.31,14x41x26,3270,2021-03-31,£3983.36,Express,Shipped,3270,950,151,2021-08-20,7,Dawnhaven,14758,5,Morgan LLC,Port Robynmouth,1.23
